lat,lng,crime_type,severity,timestamp,zone,source,status
23.05797,72.628,Fraud,4,2025-07-23T22:09:49Z,Navrangpura,FIR,Closed
23.05181,72.6955,Assault,4,2025-10-23T03:42:35Z,Satellite,FIR,Open
22.9729,72.6352,Fraud,3,2026-03-11T00:24:32Z,Navrangpura,Manual,Under Investigation
23.05634,72.51035,Theft,3,2025-10-12T23:42:29Z,SG Highway,Cyber,Open
22.97437,72.57034,Cyber,4,2026-02-28T21:08:58Z,Maninagar,FIR,Closed
22.96621,72.54835,Vandalism,3,2025-06-04T19:44:49Z,SG Highway,FIR,Open
22.91107,72.60681,Vandalism,2,2025-03-24T19:27:36Z,Vastrapur,FIR,Under Investigation
22.98307,72.65261,Fraud,2,2025-12-19T03:47:43Z,Navrangpura,FIR,Closed
23.03281,72.62226,Cyber,5,2025-10-08T13:41:50Z,Ghatlodia,FIR,Closed
22.91069,72.57658,Fraud,4,2026-02-19T12:32:53Z,SG Highway,FIR,Open
23.09662,72.57671,Vandalism,3,2025-02-13T11:15:00Z,Bapunagar,FIR,Open
23.06497,72.54752,Theft,3,2025-08-15T01:31:20Z,Bapunagar,Cyber,Open
22.99076,72.52606,Theft,3,2025-08-09T10:33:38Z,Vastrapur,Patrol,Open
22.99308,72.52145,Theft,1,2026-04-06T11:26:28Z,SG Highway,Manual,Open
23.05939,72.62185,Cyber,3,2026-04-09T14:02:27Z,Satellite,FIR,Open
23.0354,72.69591,Vandalism,1,2026-06-01T08:05:33Z,SG Highway,Cyber,Closed
23.04348,72.67645,Fraud,3,2026-01-15T17:31:20Z,Ghatlodia,Patrol,Open
23.09248,72.61856,Theft,2,2026-05-02T01:59:19Z,Satellite,FIR,Open
23.0329,72.59107,Theft,3,2026-01-14T22:09:07Z,SG Highway,Patrol,Open
22.92087,72.57826,Cyber,5,2025-09-08T21:05:03Z,SG Highway,Cyber,Open
23.08362,72.51331,Theft,3,2026-05-22T19:43:32Z,Paldi,Manual,Open
23.05748,72.54592,Assault,5,2025-01-07T10:45:33Z,SG Highway,Manual,Open
22.96445,72.56637,Fraud,3,2025-06-18T15:22:46Z,SG Highway,Manual,Closed
23.00494,72.5122,Fraud,4,2025-01-28T08:30:54Z,Bapunagar,Cyber,Closed
23.04588,72.61761,Theft,1,2026-05-30T21:01:25Z,SG Highway,Cyber,Open
23.0194,72.63148,Vandalism,3,2025-11-21T14:34:20Z,Ghatlodia,Manual,Under Investigation
22.947,72.62088,Cyber,5,2025-11-25T13:10:40Z,Satellite,Cyber,Open
23.03234,72.56425,Assault,5,2025-07-21T06:13:06Z,SG Highway,Manual,Closed
23.07341,72.51251,Assault,4,2025-04-30T21:29:15Z,Paldi,FIR,Under Investigation
22.91878,72.60862,Fraud,2,2025-08-17T15:12:24Z,Maninagar,Patrol,Under Investigation
22.96324,72.58725,Fraud,4,2026-03-09T06:09:11Z,Bapunagar,Manual,Open
23.01284,72.53272,Vandalism,1,2026-01-16T01:25:50Z,SG Highway,Manual,Under Investigation
23.04296,72.62351,Assault,4,2026-04-24T03:41:32Z,Paldi,Cyber,Under Investigation
23.06195,72.60489,Theft,2,2025-07-26T23:37:20Z,Vastrapur,Patrol,Under Investigation
22.92248,72.55714,Fraud,3,2025-05-06T02:54:30Z,SG Highway,FIR,Under Investigation
23.01019,72.55658,Fraud,4,2025-09-07T01:44:21Z,Vastrapur,Patrol,Under Investigation
22.95176,72.59253,Theft,2,2026-02-28T13:58:47Z,Navrangpura,Patrol,Under Investigation
23.06308,72.52973,Vandalism,1,2025-09-24T15:53:28Z,Satellite,FIR,Under Investigation
22.91605,72.56968,Assault,4,2026-05-18T18:57:07Z,Bapunagar,FIR,Closed
22.91786,72.63653,Cyber,4,2026-05-25T10:49:51Z,Paldi,Manual,Under Investigation
22.92789,72.60749,Cyber,4,2026-02-15T07:32:09Z,Bapunagar,Manual,Closed
23.00277,72.50381,Vandalism,1,2025-11-10T07:15:58Z,SG Highway,Manual,Closed
22.90655,72.66114,Cyber,3,2025-04-23T10:36:51Z,Vastrapur,Cyber,Open
22.91157,72.68905,Cyber,5,2025-11-02T01:15:38Z,Paldi,FIR,Open
22.94432,72.65189,Fraud,3,2025-10-21T10:55:33Z,Vastrapur,Patrol,Closed
22.98061,72.55528,Fraud,3,2025-03-06T12:14:21Z,Satellite,Cyber,Under Investigation
23.04328,72.69743,Theft,3,2025-01-17T12:36:05Z,Ghatlodia,Manual,Closed
23.08477,72.63458,Assault,4,2025-03-29T20:31:54Z,Bapunagar,Manual,Under Investigation
23.07043,72.61121,Vandalism,3,2026-05-17T02:19:34Z,Ghatlodia,Cyber,Closed
22.98321,72.64032,Theft,3,2025-02-03T18:39:53Z,Bapunagar,FIR,Closed
22.96223,72.57716,Vandalism,3,2026-01-20T12:12:47Z,Bapunagar,Patrol,Closed
22.9574,72.57329,Assault,4,2025-02-20T21:56:28Z,Paldi,Patrol,Under Investigation
22.90878,72.65881,Theft,1,2025-09-05T12:29:42Z,Paldi,FIR,Under Investigation
22.97101,72.56551,Theft,3,2025-12-21T13:40:38Z,Navrangpura,Manual,Closed
23.09799,72.56646,Theft,3,2025-06-30T11:40:14Z,Ghatlodia,Cyber,Closed
23.02158,72.68681,Assault,3,2025-07-06T20:28:29Z,Ghatlodia,Cyber,Under Investigation
23.0297,72.54884,Fraud,2,2026-04-15T13:40:26Z,Paldi,Cyber,Under Investigation
23.0616,72.62651,Vandalism,3,2025-09-18T08:07:33Z,Vastrapur,FIR,Closed
22.95987,72.56158,Cyber,3,2025-05-29T02:19:23Z,Vastrapur,Manual,Closed
23.06099,72.6798,Assault,4,2025-03-22T05:19:58Z,Bapunagar,Patrol,Closed
23.07627,72.55253,Assault,4,2025-04-14T13:33:58Z,Vastrapur,Cyber,Under Investigation
23.08926,72.52654,Theft,3,2026-02-05T10:38:24Z,Maninagar,Cyber,Closed
22.98232,72.51149,Vandalism,2,2025-04-13T05:21:18Z,Ghatlodia,Cyber,Open
22.95635,72.62368,Theft,1,2025-06-24T20:15:10Z,Vastrapur,Patrol,Open
23.0367,72.60578,Theft,1,2025-03-26T17:39:42Z,Paldi,Manual,Closed
22.96997,72.67489,Theft,1,2025-02-03T17:42:04Z,Satellite,Cyber,Closed
23.06517,72.612,Assault,5,2025-05-26T21:14:42Z,Bapunagar,FIR,Closed
23.06728,72.5532,Assault,4,2026-05-05T03:05:50Z,Maninagar,Patrol,Under Investigation
22.96129,72.60779,Fraud,4,2025-01-03T22:40:12Z,SG Highway,FIR,Open
22.97903,72.53697,Assault,5,2025-07-22T15:30:53Z,SG Highway,FIR,Under Investigation
22.99676,72.5489,Cyber,5,2025-11-17T10:16:42Z,Paldi,Manual,Closed
22.98316,72.59341,Vandalism,3,2026-05-22T01:57:19Z,Vastrapur,Cyber,Under Investigation
23.06941,72.52358,Assault,5,2025-10-12T21:53:52Z,Maninagar,Manual,Under Investigation
22.94491,72.52509,Theft,1,2025-07-21T16:03:20Z,Satellite,Cyber,Under Investigation
23.05105,72.65707,Theft,2,2025-09-08T08:20:40Z,Paldi,Patrol,Under Investigation
23.02533,72.50105,Cyber,4,2025-02-26T19:25:40Z,Satellite,Cyber,Open
22.98541,72.69163,Vandalism,2,2025-12-17T22:56:29Z,Bapunagar,Manual,Closed
22.95293,72.68264,Vandalism,2,2025-02-17T08:48:40Z,Navrangpura,Manual,Under Investigation
23.07335,72.68482,Theft,1,2025-11-30T18:02:10Z,SG Highway,Manual,Open
23.02252,72.65711,Theft,1,2025-03-02T12:22:31Z,Navrangpura,Cyber,Closed
22.94139,72.68942,Fraud,4,2025-10-09T15:35:49Z,Satellite,Patrol,Open
22.90846,72.54313,Cyber,5,2025-08-25T07:24:50Z,Paldi,FIR,Under Investigation
23.06349,72.67985,Cyber,4,2026-05-22T22:56:20Z,Navrangpura,Patrol,Closed
23.04387,72.54473,Assault,5,2026-05-12T02:58:04Z,Navrangpura,Patrol,Open
23.07026,72.51038,Cyber,3,2026-01-07T05:19:23Z,Navrangpura,Cyber,Open
23.09917,72.68394,Vandalism,3,2025-07-17T16:06:50Z,SG Highway,Cyber,Under Investigation
23.00137,72.59545,Fraud,4,2026-01-22T05:07:31Z,Bapunagar,Manual,Closed
23.08368,72.5608,Vandalism,3,2025-12-29T17:55:22Z,Ghatlodia,Manual,Closed
23.06592,72.5761,Cyber,3,2025-05-30T12:14:34Z,Navrangpura,FIR,Open
23.03317,72.59513,Assault,5,2026-03-09T02:39:42Z,Satellite,Manual,Under Investigation
22.90998,72.56696,Fraud,2,2025-06-22T10:50:32Z,Ghatlodia,Cyber,Closed
22.99333,72.545,Theft,3,2026-05-12T03:28:24Z,Paldi,Patrol,Under Investigation
22.97022,72.6222,Cyber,4,2026-01-22T20:49:12Z,Maninagar,Patrol,Open
22.91614,72.65698,Fraud,3,2025-07-01T04:07:51Z,Ghatlodia,Cyber,Open
23.08808,72.52287,Assault,5,2025-04-29T23:22:26Z,Vastrapur,Patrol,Under Investigation
22.93719,72.5903,Cyber,3,2025-06-15T19:17:45Z,Maninagar,FIR,Closed
22.94415,72.51338,Theft,1,2025-05-25T03:28:32Z,Ghatlodia,Cyber,Under Investigation
23.0965,72.55251,Theft,3,2025-03-11T08:22:53Z,Satellite,Cyber,Open
23.0794,72.57778,Cyber,5,2025-05-04T20:16:27Z,Paldi,FIR,Open
22.96167,72.50431,Assault,3,2025-04-25T03:04:21Z,Satellite,Cyber,Under Investigation
22.92061,72.52709,Assault,3,2025-06-22T13:01:45Z,Paldi,Patrol,Closed
23.09025,72.67914,Cyber,4,2025-06-30T07:44:17Z,Maninagar,FIR,Under Investigation
22.96923,72.64261,Fraud,2,2025-07-16T22:21:52Z,Paldi,Patrol,Under Investigation
23.01749,72.6115,Assault,3,2025-05-23T19:13:34Z,Satellite,Cyber,Open
23.0055,72.64808,Theft,3,2025-11-11T00:20:33Z,Ghatlodia,Manual,Under Investigation
23.09053,72.55059,Cyber,3,2025-06-16T00:02:48Z,Ghatlodia,Patrol,Under Investigation
23.05681,72.61924,Assault,5,2026-02-11T03:50:33Z,Ghatlodia,Patrol,Under Investigation
23.0617,72.51275,Theft,2,2025-01-25T09:30:27Z,Satellite,Cyber,Open
23.01212,72.57434,Fraud,3,2026-03-23T11:17:23Z,Vastrapur,Cyber,Under Investigation
23.06152,72.67248,Fraud,4,2025-05-16T11:01:01Z,Paldi,Patrol,Closed
22.95834,72.62591,Fraud,3,2026-03-22T08:38:52Z,Vastrapur,Patrol,Open
23.0495,72.58871,Theft,3,2025-09-26T11:13:49Z,Paldi,Cyber,Open
23.07415,72.61863,Fraud,4,2025-06-13T18:05:59Z,SG Highway,Patrol,Open
22.93186,72.6093,Theft,2,2025-04-15T05:19:38Z,Paldi,Manual,Closed
22.95637,72.65272,Assault,4,2025-08-22T08:28:13Z,Maninagar,FIR,Closed
22.97676,72.52976,Fraud,2,2025-03-06T22:14:55Z,SG Highway,FIR,Open
22.92513,72.64148,Assault,3,2025-12-16T01:13:23Z,Ghatlodia,Manual,Under Investigation
23.05828,72.51291,Assault,4,2025-06-12T01:45:00Z,Bapunagar,Cyber,Open
23.04278,72.57292,Cyber,4,2025-06-21T15:57:31Z,Ghatlodia,FIR,Closed
23.05151,72.59636,Theft,1,2026-05-01T18:35:20Z,SG Highway,Cyber,Open
22.95736,72.64555,Assault,4,2025-07-03T20:54:34Z,Navrangpura,Patrol,Under Investigation
22.92129,72.56251,Fraud,3,2026-04-20T17:19:03Z,Navrangpura,Manual,Closed
22.90559,72.52247,Fraud,4,2025-12-17T00:02:11Z,SG Highway,Manual,Under Investigation
22.99418,72.51609,Theft,2,2025-07-27T05:29:30Z,Ghatlodia,Manual,Open
22.93472,72.69304,Theft,3,2026-03-09T17:06:33Z,SG Highway,Manual,Under Investigation
23.06078,72.57488,Assault,4,2025-12-03T06:07:57Z,Paldi,Cyber,Closed
23.02654,72.57367,Cyber,3,2025-10-29T19:39:05Z,Ghatlodia,Manual,Open
22.96355,72.5345,Cyber,4,2025-09-03T21:29:50Z,Navrangpura,Cyber,Under Investigation
23.02699,72.60867,Vandalism,3,2026-04-12T12:05:16Z,Satellite,Cyber,Open
22.97945,72.64879,Vandalism,3,2026-05-23T02:49:09Z,Ghatlodia,Manual,Under Investigation
23.07573,72.52821,Fraud,4,2026-04-16T22:42:39Z,Vastrapur,Cyber,Under Investigation
23.04303,72.58783,Cyber,4,2026-01-23T09:22:22Z,Ghatlodia,FIR,Closed
23.07767,72.69771,Fraud,2,2025-05-18T03:23:45Z,Maninagar,Patrol,Open
22.98552,72.65301,Assault,4,2025-12-30T22:54:49Z,Paldi,FIR,Closed
23.03041,72.58241,Cyber,3,2026-03-12T17:45:15Z,Maninagar,Manual,Closed
22.92321,72.51117,Fraud,3,2025-05-22T06:16:53Z,Ghatlodia,Manual,Closed
22.99589,72.51231,Vandalism,3,2026-05-14T12:47:31Z,Maninagar,Cyber,Open
23.04464,72.68192,Vandalism,1,2025-10-20T17:31:12Z,Satellite,FIR,Under Investigation
22.998,72.66621,Assault,3,2025-03-20T00:13:47Z,Ghatlodia,Manual,Under Investigation
22.91109,72.69493,Cyber,4,2025-09-16T23:22:25Z,Ghatlodia,Patrol,Closed
23.05855,72.57955,Vandalism,2,2026-02-22T09:20:36Z,Bapunagar,Cyber,Closed
22.94826,72.66376,Cyber,3,2025-01-17T15:47:16Z,Maninagar,FIR,Under Investigation
23.02901,72.60883,Fraud,4,2025-09-11T22:03:38Z,Maninagar,Manual,Closed
23.05595,72.67584,Vandalism,3,2026-05-20T05:28:28Z,Ghatlodia,Patrol,Open
23.06651,72.56977,Cyber,5,2026-01-29T20:38:59Z,Bapunagar,Patrol,Closed
23.08841,72.69016,Theft,1,2025-11-03T12:07:14Z,Vastrapur,Manual,Under Investigation
22.90771,72.65248,Vandalism,2,2026-04-16T08:02:45Z,Navrangpura,Manual,Under Investigation
23.04612,72.6882,Vandalism,3,2025-03-07T17:48:49Z,Maninagar,Patrol,Under Investigation
23.01496,72.59126,Cyber,5,2025-05-03T02:16:48Z,Vastrapur,FIR,Closed
22.98379,72.55376,Assault,3,2025-03-07T06:24:43Z,Ghatlodia,Manual,Open
23.06068,72.6922,Fraud,4,2026-03-26T02:55:46Z,Paldi,Cyber,Open
23.05118,72.51928,Theft,3,2025-02-05T00:30:35Z,Bapunagar,Cyber,Under Investigation
22.91359,72.67821,Theft,2,2025-03-05T03:44:46Z,Satellite,Manual,Closed
22.92718,72.52804,Cyber,4,2025-07-20T12:28:40Z,Maninagar,Cyber,Under Investigation
23.06775,72.5428,Fraud,3,2026-04-19T03:02:25Z,Navrangpura,FIR,Under Investigation
22.9303,72.63945,Vandalism,1,2025-07-14T17:39:23Z,Navrangpura,Manual,Under Investigation
23.02597,72.55696,Assault,3,2025-10-15T13:29:09Z,Paldi,FIR,Under Investigation
22.99295,72.65058,Cyber,4,2025-02-12T02:02:38Z,Maninagar,Patrol,Open
23.0445,72.55748,Cyber,5,2025-08-30T13:59:23Z,Navrangpura,Cyber,Open
23.04026,72.64735,Fraud,3,2025-06-09T13:13:20Z,Navrangpura,FIR,Open
23.03732,72.56553,Fraud,2,2025-05-01T13:45:00Z,Navrangpura,Patrol,Under Investigation
22.9734,72.67343,Vandalism,2,2025-04-12T07:58:23Z,Vastrapur,Patrol,Under Investigation
22.96292,72.58141,Assault,5,2026-05-29T13:33:01Z,Paldi,Manual,Open
23.08743,72.57769,Assault,3,2025-01-13T16:45:35Z,Maninagar,Manual,Closed
22.96691,72.66818,Vandalism,2,2025-07-31T08:13:13Z,Ghatlodia,Manual,Open
22.9601,72.51687,Theft,2,2025-10-22T10:36:15Z,Maninagar,Manual,Closed
22.98885,72.58691,Theft,1,2026-03-06T01:28:10Z,Ghatlodia,FIR,Closed
23.03987,72.53098,Theft,3,2025-12-31T02:56:40Z,Vastrapur,FIR,Open
22.98591,72.69147,Fraud,3,2025-11-04T09:46:44Z,Navrangpura,Cyber,Open
23.00046,72.69984,Cyber,3,2025-05-31T02:08:40Z,Satellite,Patrol,Open
23.05904,72.51822,Theft,3,2026-04-29T07:56:33Z,Ghatlodia,Patrol,Closed
22.90593,72.52937,Vandalism,1,2025-04-28T21:24:27Z,Paldi,Manual,Closed
23.02791,72.53525,Vandalism,3,2025-06-14T14:51:52Z,Satellite,Patrol,Under Investigation
23.0082,72.57082,Cyber,3,2025-05-16T02:32:13Z,Satellite,Cyber,Under Investigation
22.91942,72.50939,Theft,3,2025-06-07T12:32:11Z,Ghatlodia,Patrol,Under Investigation
23.00948,72.57843,Vandalism,2,2025-03-02T17:54:13Z,Paldi,Manual,Open
22.95486,72.54975,Assault,5,2025-10-06T14:16:32Z,Paldi,Cyber,Under Investigation
23.0596,72.6034,Cyber,3,2025-09-30T16:13:34Z,Navrangpura,FIR,Under Investigation
23.02183,72.54962,Fraud,4,2026-03-04T01:08:31Z,Vastrapur,Patrol,Under Investigation
23.01321,72.65312,Assault,4,2025-07-06T06:40:35Z,Maninagar,Patrol,Closed
22.97773,72.58635,Vandalism,1,2025-04-20T01:14:47Z,Vastrapur,Manual,Closed
22.96131,72.50696,Fraud,4,2025-03-06T01:17:58Z,Maninagar,Cyber,Under Investigation
22.92199,72.65988,Theft,3,2025-11-08T02:00:22Z,Navrangpura,Manual,Open
22.98245,72.552,Assault,5,2025-01-14T19:58:54Z,Satellite,Manual,Closed
22.9601,72.5161,Theft,1,2026-05-24T08:46:32Z,Satellite,Manual,Under Investigation
23.06239,72.55445,Theft,2,2026-05-31T05:57:04Z,SG Highway,Manual,Under Investigation
22.9428,72.53638,Cyber,4,2026-04-03T19:16:29Z,Maninagar,FIR,Under Investigation
22.93881,72.66145,Assault,5,2026-04-08T11:08:39Z,Paldi,Patrol,Closed
22.96261,72.60208,Fraud,4,2025-07-20T03:08:14Z,Bapunagar,Manual,Under Investigation
22.99664,72.59902,Cyber,4,2025-06-20T20:06:33Z,Ghatlodia,Cyber,Open
23.00665,72.51058,Fraud,4,2025-06-22T07:21:38Z,SG Highway,Manual,Under Investigation
23.01844,72.58861,Vandalism,3,2026-01-05T12:12:12Z,Bapunagar,FIR,Closed
23.04843,72.63025,Vandalism,1,2025-08-08T06:11:45Z,Maninagar,Manual,Under Investigation
22.99926,72.57266,Assault,5,2026-02-24T17:18:00Z,SG Highway,Manual,Under Investigation
22.98433,72.63536,Assault,5,2025-10-22T07:34:07Z,Paldi,Patrol,Under Investigation
22.95539,72.65905,Vandalism,1,2025-06-26T21:41:32Z,Paldi,Cyber,Under Investigation
23.09619,72.64843,Assault,3,2026-01-04T11:43:08Z,Ghatlodia,Manual,Closed
23.05212,72.6016,Assault,4,2025-03-11T13:22:08Z,Vastrapur,Cyber,Open
23.04292,72.61318,Cyber,5,2025-03-23T01:45:54Z,Vastrapur,FIR,Closed
22.97236,72.63323,Vandalism,1,2025-12-05T17:28:53Z,Navrangpura,Manual,Closed
22.98225,72.61435,Vandalism,1,2025-02-21T07:19:46Z,Paldi,Cyber,Closed
23.03918,72.66847,Fraud,4,2026-03-06T17:35:11Z,Satellite,Cyber,Open
23.03425,72.64765,Assault,5,2026-03-13T03:26:24Z,Paldi,Patrol,Closed
23.06238,72.57306,Vandalism,3,2025-08-04T19:58:09Z,Satellite,Patrol,Under Investigation
23.01289,72.529,Fraud,4,2026-01-06T21:48:24Z,SG Highway,Patrol,Closed
23.06406,72.5994,Vandalism,2,2025-03-21T14:29:17Z,Navrangpura,Cyber,Open
23.09695,72.62875,Cyber,3,2026-05-21T13:53:46Z,Satellite,Cyber,Open
22.93084,72.69308,Assault,5,2025-03-02T17:58:48Z,Bapunagar,Manual,Under Investigation
23.09619,72.63021,Assault,4,2025-06-13T18:05:58Z,Vastrapur,Manual,Under Investigation
23.09724,72.57661,Fraud,3,2025-05-27T05:47:50Z,Vastrapur,FIR,Open
22.94814,72.59109,Assault,3,2026-05-13T04:09:51Z,Paldi,FIR,Open
23.08585,72.50435,Vandalism,3,2026-02-11T20:51:39Z,Bapunagar,Manual,Under Investigation
22.98268,72.60162,Fraud,2,2025-03-06T20:25:58Z,Vastrapur,Patrol,Under Investigation
23.09757,72.50741,Theft,3,2026-03-24T01:11:21Z,Satellite,Cyber,Closed
22.95906,72.57984,Vandalism,3,2025-01-14T17:34:34Z,SG Highway,Manual,Closed
23.02338,72.5926,Theft,3,2025-08-18T01:21:00Z,Ghatlodia,Manual,Under Investigation
23.08154,72.52882,Fraud,3,2025-03-13T11:19:28Z,Bapunagar,Patrol,Under Investigation
23.09644,72.56142,Fraud,4,2026-02-13T09:16:27Z,Vastrapur,Manual,Closed
23.06675,72.51918,Theft,2,2025-07-21T10:03:26Z,Bapunagar,Manual,Closed
22.96893,72.50511,Vandalism,2,2025-01-30T11:20:51Z,SG Highway,FIR,Under Investigation
22.98191,72.50672,Theft,3,2025-02-02T00:30:09Z,Bapunagar,Cyber,Under Investigation
22.98565,72.66452,Theft,2,2025-11-18T20:37:11Z,Ghatlodia,FIR,Closed
22.99992,72.53361,Theft,3,2026-02-07T21:04:07Z,Bapunagar,Manual,Under Investigation
23.07679,72.50702,Assault,4,2025-04-23T08:31:33Z,Paldi,Cyber,Open
22.90483,72.50611,Vandalism,1,2026-05-27T17:15:25Z,Bapunagar,Patrol,Open
22.91447,72.62632,Fraud,4,2026-01-12T21:43:04Z,Maninagar,Patrol,Closed
22.91563,72.57322,Assault,3,2026-03-24T00:02:17Z,Maninagar,Cyber,Open
22.90457,72.50245,Cyber,4,2025-06-25T15:36:18Z,Maninagar,Cyber,Open
22.96264,72.64963,Assault,5,2025-03-11T02:48:12Z,Maninagar,Manual,Open
22.95205,72.50868,Fraud,3,2026-02-22T06:32:25Z,Navrangpura,Cyber,Open
23.02534,72.65693,Theft,1,2025-12-07T03:37:14Z,SG Highway,Patrol,Open
22.91899,72.63175,Vandalism,2,2026-05-24T22:27:30Z,Navrangpura,Patrol,Closed
22.92722,72.56038,Cyber,5,2025-05-17T09:42:32Z,Bapunagar,FIR,Open
23.07866,72.60541,Assault,3,2025-10-26T04:59:18Z,Satellite,Cyber,Open
23.0482,72.66892,Fraud,3,2025-07-27T03:57:37Z,SG Highway,Patrol,Under Investigation
22.9366,72.53503,Theft,2,2025-08-29T02:37:55Z,Paldi,Cyber,Under Investigation
22.90878,72.63399,Theft,2,2025-04-05T04:41:23Z,Maninagar,Manual,Under Investigation
23.04879,72.60756,Cyber,3,2025-10-27T07:30:22Z,Maninagar,FIR,Open
23.04098,72.6915,Cyber,5,2026-02-02T03:30:03Z,SG Highway,Patrol,Under Investigation
23.06552,72.62432,Cyber,5,2025-10-15T17:09:23Z,Maninagar,FIR,Open
22.92657,72.65782,Assault,4,2025-03-25T14:50:56Z,Bapunagar,Patrol,Closed
22.91523,72.6953,Vandalism,2,2025-07-23T22:27:01Z,SG Highway,Manual,Open
22.92625,72.68173,Cyber,4,2025-11-25T16:44:56Z,Navrangpura,FIR,Open
22.96195,72.51736,Assault,3,2025-12-21T08:44:55Z,Navrangpura,Cyber,Closed
22.9224,72.53857,Cyber,5,2025-05-06T07:01:21Z,Maninagar,Patrol,Under Investigation
22.91475,72.50727,Theft,3,2025-09-19T08:51:17Z,Bapunagar,FIR,Open
23.01577,72.5712,Fraud,2,2026-01-13T00:49:35Z,SG Highway,Patrol,Open
22.99899,72.60847,Theft,1,2025-03-07T08:58:03Z,Bapunagar,Manual,Closed
22.93622,72.52547,Vandalism,1,2026-02-27T22:07:26Z,Ghatlodia,Manual,Open
23.08469,72.68136,Cyber,3,2025-12-19T14:49:31Z,Bapunagar,Cyber,Under Investigation
23.0266,72.68355,Fraud,2,2025-11-01T12:49:19Z,Maninagar,FIR,Closed
23.06607,72.55514,Assault,4,2025-04-25T05:43:54Z,Paldi,Cyber,Open
22.94518,72.57183,Fraud,2,2025-12-04T19:13:05Z,Satellite,Patrol,Open
22.99309,72.50527,Theft,3,2025-03-02T13:22:24Z,Vastrapur,FIR,Open
22.9728,72.57951,Assault,3,2025-08-05T02:42:21Z,Satellite,Manual,Open
23.0315,72.62328,Assault,4,2026-03-30T09:57:40Z,Vastrapur,Patrol,Under Investigation
23.00121,72.6854,Theft,1,2025-04-25T03:27:55Z,Paldi,Cyber,Closed
23.06297,72.54039,Vandalism,2,2025-07-28T11:56:30Z,SG Highway,Manual,Under Investigation
23.01542,72.65879,Assault,5,2025-11-21T10:43:46Z,Maninagar,Manual,Under Investigation
23.08826,72.50111,Vandalism,3,2025-03-19T03:06:10Z,Bapunagar,Cyber,Under Investigation
22.91667,72.57617,Fraud,4,2025-08-14T07:10:49Z,Ghatlodia,FIR,Under Investigation
23.00945,72.60066,Cyber,3,2026-04-07T22:25:48Z,Vastrapur,Cyber,Closed
22.97157,72.68329,Cyber,5,2025-07-19T13:36:01Z,Ghatlodia,Cyber,Under Investigation
23.07207,72.64935,Vandalism,1,2026-03-14T05:43:23Z,Bapunagar,FIR,Under Investigation
22.97411,72.50464,Assault,3,2025-07-16T02:47:41Z,Ghatlodia,Patrol,Open
22.99122,72.52077,Vandalism,3,2025-01-26T09:50:43Z,Ghatlodia,Cyber,Closed
23.0876,72.54509,Fraud,4,2025-03-11T22:25:09Z,Vastrapur,Manual,Closed
23.08982,72.51123,Theft,3,2026-02-27T03:58:34Z,Maninagar,Patrol,Under Investigation
23.03394,72.60522,Vandalism,2,2025-10-22T08:57:08Z,Ghatlodia,FIR,Under Investigation
22.91007,72.6564,Fraud,3,2026-03-18T10:58:13Z,Navrangpura,Manual,Closed
23.05507,72.67638,Assault,5,2025-11-09T02:28:36Z,Vastrapur,Cyber,Closed
22.90195,72.65013,Assault,5,2026-02-23T15:15:29Z,Ghatlodia,Cyber,Under Investigation
22.92835,72.56483,Vandalism,1,2025-04-13T16:30:31Z,Vastrapur,Manual,Open
22.96842,72.50861,Cyber,4,2025-07-06T02:43:02Z,SG Highway,Patrol,Under Investigation
23.06808,72.50161,Fraud,3,2026-03-31T00:28:26Z,Ghatlodia,Cyber,Closed
23.06267,72.56701,Cyber,4,2025-06-02T05:06:35Z,Ghatlodia,Patrol,Open
23.02471,72.53996,Theft,1,2025-03-29T03:35:09Z,Navrangpura,Manual,Under Investigation
23.02803,72.57482,Cyber,4,2025-03-17T09:25:31Z,SG Highway,FIR,Under Investigation
22.94312,72.57401,Vandalism,2,2025-03-19T11:04:04Z,Maninagar,Cyber,Open
22.96365,72.59435,Cyber,5,2025-04-28T11:08:07Z,Navrangpura,Manual,Open
22.93257,72.63829,Vandalism,3,2025-12-19T09:05:19Z,Ghatlodia,Manual,Under Investigation
23.02822,72.65437,Assault,4,2025-01-01T05:26:50Z,Ghatlodia,Patrol,Closed
22.9616,72.6243,Assault,4,2025-07-12T13:27:34Z,Satellite,Cyber,Closed
22.92124,72.59301,Cyber,5,2025-09-18T03:28:43Z,SG Highway,Cyber,Open
23.05216,72.6593,Cyber,5,2025-09-10T20:28:39Z,Satellite,FIR,Under Investigation
23.06763,72.5784,Theft,3,2026-02-28T06:34:20Z,Vastrapur,FIR,Closed
23.01395,72.57673,Vandalism,1,2025-10-18T14:13:21Z,Vastrapur,Patrol,Closed
23.00248,72.66419,Fraud,4,2026-01-21T19:38:06Z,Vastrapur,FIR,Closed
23.04609,72.52312,Fraud,3,2025-06-03T06:30:52Z,Satellite,Patrol,Open
23.01811,72.59551,Cyber,3,2025-04-11T16:52:24Z,Maninagar,Patrol,Open
23.08591,72.50716,Cyber,3,2026-04-02T21:00:49Z,Paldi,Manual,Open
22.96297,72.53335,Fraud,3,2026-01-25T22:32:30Z,Paldi,FIR,Open
23.07616,72.55411,Cyber,3,2026-02-07T16:09:24Z,Paldi,Cyber,Closed
23.01306,72.60771,Cyber,4,2025-02-19T16:59:39Z,Paldi,Manual,Open
